order_id,customer_id,product_id,quantity,order_date,status,total_amount,name,email,city,state,signup_date,product_name,category,price,stock,order_year,order_month
4652,485,4,3,2025-09-06,cancelled,146.82,Kylie Coffey,dominguezjon@example.com,Lake Shawnview,Wyoming,2024-09-23,Profit-focused secondary budgetary management,Sports,48.94,216,2025,9
4653,122,40,2,2026-06-07,refunded,862.74,Dominique Hines,shannon82@example.com,East Lisastad,Alaska,2024-09-10,Diverse non-volatile productivity,Electronics,431.37,78,2026,6
4654,901,63,4,2026-06-03,pending,1929.56,David Delgado,martinezashley@example.com,Melaniemouth,New Jersey,2023-07-02,Decentralized solution-oriented customer loyalty,Home & Kitchen,482.39,475,2026,6
4655,416,56,2,2025-10-27,cancelled,880.16,Lisa Branch MD,scottglass@example.org,Lake Nathaniel,Wisconsin,2025-08-20,Stand-alone composite moderator,Books,440.08,425,2025,10
4656,250,79,2,2026-05-20,cancelled,677.26,Bryan Moore,margaret90@example.org,Eddiebury,Minnesota,2024-08-21,Enhanced 6thgeneration portal,Electronics,338.63,330,2026,5
4657,164,77,3,2025-12-27,refunded,161.60999999999999,Keith Rodriguez,justin88@example.com,Port William,Louisiana,2024-01-11,Streamlined dynamic emulation,Electronics,53.87,220,2025,12
4658,874,11,1,2025-07-05,completed,174.07,Jason Coleman,campbelldavid@example.com,New Kevinmouth,Arizona,2026-03-05,Operative empowering structure,Home & Kitchen,174.07,79,2025,7
4659,85,95,1,2025-06-22,pending,99.8,Karen Drake,linda71@example.org,Port Erica,Utah,2026-05-23,Customizable uniform intranet,Clothing,99.8,111,2025,6
4660,554,55,4,2025-12-27,completed,989.44,Katherine Spencer,kalvarez@example.net,South Joseshire,Missouri,2025-04-20,Multi-layered homogeneous matrix,Books,247.36,57,2025,12
4661,957,90,2,2025-11-13,completed,223.16,Michael King,maddoxmadeline@example.net,Osbornmouth,New York,2023-12-21,Organic attitude-oriented leverage,Home & Kitchen,111.58,205,2025,11
4662,3,61,2,2025-10-08,completed,947.46,Phillip Garcia,wdavis@example.net,Lindsaymouth,Ohio,2023-10-28,Distributed even-keeled portal,Home & Kitchen,473.73,84,2025,10
4663,137,38,3,2026-02-11,cancelled,609.87,Deborah Green,nlewis@example.com,Gonzalezberg,California,2024-10-21,Re-contextualized high-level structure,Sports,203.29,112,2026,2
4664,683,74,1,2026-04-12,completed,111.82,Mary Jones,reginajenkins@example.net,West Charlesville,North Carolina,2025-10-01,Re-contextualized multi-state encryption,Home & Kitchen,111.82,67,2026,4
4665,170,40,3,2025-08-17,completed,1294.1100000000001,Kelly Rice,christian91@example.org,New Amanda,Hawaii,2024-06-07,Diverse non-volatile productivity,Electronics,431.37,78,2025,8
4666,40,75,1,2025-08-21,completed,290.64,Mary Travis,stephanie79@example.net,Rivasside,New Hampshire,2026-02-21,Fully-configurable eco-centric website,Sports,290.64,124,2025,8
4667,630,1,2,2026-01-05,pending,36.7,Luke Ray,bernardaimee@example.com,North Dominiqueside,Idaho,2026-05-03,Persistent logistical encryption,Electronics,18.35,140,2026,1
4668,919,51,4,2025-09-30,completed,1687.08,Amanda Landry,russellramirez@example.net,Coryport,Hawaii,2023-10-21,Programmable impactful matrices,Books,421.77,259,2025,9
4669,274,76,3,2025-11-07,completed,1214.67,Blake Orr,shawrachel@example.net,North Stacy,New Hampshire,2023-12-20,User-centric contextually-based solution,Home & Kitchen,404.89,97,2025,11
4670,852,79,3,2026-03-19,pending,1015.89,Terry Howell,melissa32@example.com,East Jacobmouth,Georgia,2026-05-03,Enhanced 6thgeneration portal,Electronics,338.63,330,2026,3
4671,67,60,5,2026-02-12,cancelled,1921.55,Brian Martin,ssteele@example.net,Cervantesside,Arizona,2024-10-24,Integrated demand-driven definition,Sports,384.31,65,2026,2
4672,162,83,5,2026-05-20,completed,376.2,Donna Mitchell,velezchristopher@example.net,New Joanne,Arizona,2026-03-10,Programmable exuding approach,Home & Kitchen,75.24,93,2026,5
4673,509,78,2,2025-12-16,cancelled,430.48,Diana Blair,johnhamilton@example.org,New Rachel,Nebraska,2026-05-23,Team-oriented transitional knowledgebase,Books,215.24,239,2025,12
4674,33,51,3,2025-12-12,pending,1265.31,Janice Ray,bradley60@example.net,West Ryan,Texas,2026-03-19,Programmable impactful matrices,Books,421.77,259,2025,12
4675,712,61,4,2026-04-08,cancelled,1894.92,Allen Young,gchambers@example.org,West Karentown,Texas,2025-03-13,Distributed even-keeled portal,Home & Kitchen,473.73,84,2026,4
4676,975,66,3,2025-09-19,cancelled,667.23,David Stark,wanderson@example.org,Mejiaport,Utah,2025-08-22,User-friendly zero tolerance toolset,Books,222.41,264,2025,9
4677,670,91,4,2025-08-12,refunded,349.28,Joshua Cook,john43@example.net,Port Karen,West Virginia,2025-01-29,Exclusive bandwidth-monitored moratorium,Electronics,87.32,1,2025,8
4678,827,31,3,2026-02-13,cancelled,612.51,Erik Odonnell,hectorsmith@example.org,North Theresastad,New Mexico,2026-06-08,Fundamental global frame,Books,204.17,33,2026,2
4679,216,31,4,2026-01-03,pending,816.68,Jerry Brown,stephanie72@example.org,Maynardhaven,Tennessee,2024-12-07,Fundamental global frame,Books,204.17,33,2026,1
4680,721,20,1,2025-12-14,completed,332.65,Lindsay Schneider,vkent@example.net,Valdezside,Nevada,2025-11-16,Streamlined leadingedge interface,Electronics,332.65,395,2025,12
4681,61,76,1,2025-11-29,pending,404.89,Kevin Patterson,lynchjody@example.org,West Donna,Hawaii,2024-03-02,User-centric contextually-based solution,Home & Kitchen,404.89,97,2025,11
4682,111,58,2,2026-03-15,pending,947.56,Sharon Burton,scottharrison@example.net,Laurashire,Arkansas,2024-07-03,Multi-tiered 24/7 secured line,Sports,473.78,43,2026,3
4683,741,10,3,2026-01-10,cancelled,1142.52,Debra Schultz,jenniferelliott@example.net,South Lorraine,Massachusetts,2026-06-05,Networked asynchronous toolset,Electronics,380.84,81,2026,1
4684,705,41,5,2026-06-13,pending,1986.3999999999999,Isabel Brown,vhouse@example.org,South Austin,Mississippi,2025-05-05,Integrated methodical structure,Clothing,397.28,216,2026,6
4685,736,62,4,2026-05-19,refunded,1066.64,Becky Mullins,whitecarol@example.org,New Sethmouth,Delaware,2023-07-26,Vision-oriented upward-trending utilization,Books,266.66,310,2026,5
4686,126,83,5,2025-12-04,cancelled,376.2,Laura Higgins,ruben95@example.org,Lopezland,North Dakota,2026-05-17,Programmable exuding approach,Home & Kitchen,75.24,93,2025,12
4687,960,91,2,2026-01-31,refunded,174.64,Stephanie Hurst,rebeccamatthews@example.com,Lake Richardton,California,2024-01-11,Exclusive bandwidth-monitored moratorium,Electronics,87.32,1,2026,1
4688,672,5,3,2025-09-18,pending,62.13,Christine Hall,dsharp@example.com,West Meganchester,Wyoming,2026-04-11,Robust full-range complexity,Electronics,20.71,111,2025,9
4689,401,25,3,2026-01-14,completed,1011.1800000000001,Andres May,hbarrett@example.net,Brandonbury,Rhode Island,2025-08-08,Switchable global circuit,Clothing,337.06,359,2026,1
4690,51,5,3,2025-09-04,refunded,62.13,Andrea Holland,atkinsonlynn@example.org,Yumouth,Virginia,2023-11-28,Robust full-range complexity,Electronics,20.71,111,2025,9
4691,192,64,4,2025-07-26,refunded,1516.36,William Dickson,hallrachel@example.net,Nelsonland,Utah,2026-03-24,Multi-channeled modular knowledgebase,Sports,379.09,353,2025,7
4692,803,91,3,2026-05-10,refunded,261.96,Julia Andersen,kathryn72@example.org,Williamsport,Montana,2024-09-04,Exclusive bandwidth-monitored moratorium,Electronics,87.32,1,2026,5
4693,137,42,4,2025-07-15,cancelled,149.48,Deborah Green,nlewis@example.com,Gonzalezberg,California,2024-10-21,Organic systematic frame,Sports,37.37,195,2025,7
4694,982,97,5,2026-01-11,pending,1877.45,Ms. Janet Leonard,adamvaughan@example.net,Jamesmouth,Nevada,2023-08-06,Reverse-engineered scalable pricing structure,Electronics,375.49,29,2026,1
4695,8,22,3,2025-07-24,refunded,1302.09,Nicole Patterson,icox@example.net,Daviston,Delaware,2023-11-28,Fundamental well-modulated paradigm,Clothing,434.03,194,2025,7
4696,96,63,3,2025-11-16,pending,1447.17,Bobby Franklin,martinezclaudia@example.net,Oscarhaven,Maine,2024-10-23,Decentralized solution-oriented customer loyalty,Home & Kitchen,482.39,475,2025,11
4697,44,18,2,2025-12-10,refunded,886.8,Elizabeth Price,vmedina@example.net,South Jeffrey,Nevada,2024-11-27,Balanced high-level initiative,Sports,443.4,185,2025,12
4698,981,36,2,2025-12-31,pending,748.02,Lindsey Lang,xshaw@example.com,Meganstad,Delaware,2025-10-21,Digitized multi-state forecast,Clothing,374.01,275,2025,12
4699,428,5,1,2025-09-11,cancelled,20.71,Lisa Carlson,gracehoward@example.net,Andersonfort,Virginia,2025-05-25,Robust full-range complexity,Electronics,20.71,111,2025,9
4700,729,44,5,2025-12-08,cancelled,2428.5,Rick Glenn,hornjenna@example.com,New Devin,Vermont,2024-11-23,Team-oriented clear-thinking circuit,Books,485.7,440,2025,12
4701,346,1,1,2026-02-14,refunded,18.35,Brenda Moore,jillwebb@example.com,East Kathleenbury,California,2024-03-29,Persistent logistical encryption,Electronics,18.35,140,2026,2
4702,791,65,2,2026-04-04,pending,716.38,Charles Rose,theodore57@example.net,West Danielton,Tennessee,2023-07-19,Re-contextualized scalable access,Clothing,358.19,204,2026,4
4703,152,43,5,2026-01-01,cancelled,2490.35,John Bryant,markaustin@example.org,Ewingport,Pennsylvania,2024-06-16,Distributed value-added workforce,Sports,498.07,270,2026,1
4704,544,51,5,2025-09-03,pending,2108.85,Michael Rodriguez,tina63@example.net,South Daniel,Massachusetts,2023-10-27,Programmable impactful matrices,Books,421.77,259,2025,9
4705,446,99,1,2026-03-04,refunded,83.76,Dawn Jones,william50@example.org,Matthewshire,South Carolina,2026-05-01,Function-based web-enabled installation,Sports,83.76,491,2026,3
4706,988,93,5,2025-10-20,cancelled,734.5,Rebecca Benson,brooksthomas@example.com,Julieburgh,Louisiana,2024-12-14,Pre-emptive exuding open system,Home & Kitchen,146.9,356,2025,10
4707,552,97,4,2026-03-25,completed,1501.96,Kimberly Cisneros,ewingnicole@example.org,Colefurt,New Hampshire,2024-10-29,Reverse-engineered scalable pricing structure,Electronics,375.49,29,2026,3
4708,292,43,1,2025-11-28,refunded,498.07,Samuel Ruiz,kennedyjames@example.org,Morenochester,Arkansas,2026-01-23,Distributed value-added workforce,Sports,498.07,270,2025,11
4709,604,81,1,2026-04-01,refunded,401.48,Yvonne Johnson,ltucker@example.net,Hallton,North Dakota,2023-07-04,Cross-group value-added core,Books,401.48,55,2026,4
4710,850,54,4,2026-04-03,pending,1838.92,Brian Wilson,johnstonjohn@example.net,West Jeremyfurt,Montana,2024-08-17,Profit-focused foreground model,Sports,459.73,306,2026,4
4711,946,41,5,2026-02-13,pending,1986.3999999999999,Joseph Harris,april47@example.com,West Sara,Washington,2026-06-09,Integrated methodical structure,Clothing,397.28,216,2026,2
4712,461,34,3,2025-11-05,completed,1329.06,Matthew Sparks,amorales@example.org,New Erik,New Mexico,2024-08-07,Re-contextualized even-keeled policy,Home & Kitchen,443.02,329,2025,11
4713,837,30,5,2025-09-28,cancelled,595.7,Dominique Schneider,buckjustin@example.com,New Samanthaton,Michigan,2025-05-20,Versatile dynamic system engine,Electronics,119.14,16,2025,9
4714,405,34,1,2025-06-29,pending,443.02,James Morgan,amandagreene@example.com,Andreamouth,Mississippi,2024-09-07,Re-contextualized even-keeled policy,Home & Kitchen,443.02,329,2025,6
4715,42,29,4,2026-01-20,pending,457.92,Devon Flores,taylorjesse@example.net,Lake Jason,Nebraska,2024-09-02,Persevering tertiary matrix,Sports,114.48,166,2026,1
4716,407,1,4,2025-11-14,completed,73.4,Andrew Mitchell,holmesvictoria@example.com,West Traceyborough,Massachusetts,2023-07-07,Persistent logistical encryption,Electronics,18.35,140,2025,11
4717,982,10,3,2026-02-02,refunded,1142.52,Ms. Janet Leonard,adamvaughan@example.net,Jamesmouth,Nevada,2023-08-06,Networked asynchronous toolset,Electronics,380.84,81,2026,2
4718,17,65,3,2026-04-14,completed,1074.57,Amy Valdez,brownjessica@example.org,East James,New Hampshire,2023-11-14,Re-contextualized scalable access,Clothing,358.19,204,2026,4
4719,509,75,2,2025-10-28,cancelled,581.28,Diana Blair,johnhamilton@example.org,New Rachel,Nebraska,2026-05-23,Fully-configurable eco-centric website,Sports,290.64,124,2025,10
4720,799,15,2,2025-12-30,refunded,809.42,Angela Garrett,nicoleaguirre@example.net,Port Jennifer,North Carolina,2024-12-30,Organic mission-critical success,Books,404.71,373,2025,12
4721,575,93,3,2026-03-03,pending,440.70000000000005,Lorraine Gibbs,aarongonzalez@example.com,Barbaraville,Hawaii,2024-03-13,Pre-emptive exuding open system,Home & Kitchen,146.9,356,2026,3
4722,559,84,2,2026-05-21,completed,469.06,Gina Mendez,tara37@example.net,Port Melissaborough,Maine,2024-03-30,Expanded discrete encryption,Books,234.53,447,2026,5
4723,702,55,1,2025-11-17,cancelled,247.36,Casey James,shawn68@example.net,Jonesberg,Virginia,2024-11-09,Multi-layered homogeneous matrix,Books,247.36,57,2025,11
4724,663,32,4,2025-09-18,completed,1828.32,Ana Thomas,lauralee@example.com,Louischester,South Dakota,2024-03-08,Team-oriented leadingedge groupware,Clothing,457.08,290,2025,9
4725,102,17,3,2025-12-17,pending,134.76,Heather White,ashleymorales@example.org,North Julieborough,Missouri,2024-09-16,Object-based uniform throughput,Home & Kitchen,44.92,150,2025,12
4726,674,38,3,2025-08-07,refunded,609.87,Gina Barnes,sfarmer@example.net,Marktown,Oregon,2025-10-21,Re-contextualized high-level structure,Sports,203.29,112,2025,8
4727,166,55,2,2025-11-22,pending,494.72,Kaylee Miller,lopezdonald@example.com,North Jose,Kansas,2024-10-15,Multi-layered homogeneous matrix,Books,247.36,57,2025,11
4728,371,13,3,2025-08-07,cancelled,155.43,Ethan Villanueva,travis84@example.com,Port Barbara,Arkansas,2025-01-10,Vision-oriented real-time project,Electronics,51.81,49,2025,8
4729,556,89,5,2025-10-14,completed,440.75,Jamie Patterson,robert03@example.org,Lake Larry,Colorado,2026-03-07,Exclusive mission-critical budgetary management,Clothing,88.15,248,2025,10
4730,79,20,1,2025-11-01,completed,332.65,Joseph Knight,georgemiller@example.com,South Roberta,Georgia,2024-02-23,Streamlined leadingedge interface,Electronics,332.65,395,2025,11
4731,977,31,1,2025-08-10,cancelled,204.17,Rodney Bishop,pmelendez@example.org,South Jacob,Indiana,2024-05-09,Fundamental global frame,Books,204.17,33,2025,8
4732,989,23,1,2026-05-20,refunded,229.97,James White,joseph63@example.org,Sandovalview,Louisiana,2024-11-01,Versatile bifurcated success,Books,229.97,427,2026,5
4733,346,16,5,2026-01-11,refunded,1354.4499999999998,Brenda Moore,jillwebb@example.com,East Kathleenbury,California,2024-03-29,Centralized explicit workforce,Home & Kitchen,270.89,498,2026,1
4734,524,16,4,2025-09-09,cancelled,1083.56,Theresa Reilly,adamrodgers@example.net,Deborahport,New Mexico,2026-02-19,Centralized explicit workforce,Home & Kitchen,270.89,498,2025,9
4735,805,11,3,2026-01-29,completed,522.21,Richard Lyons,mooredaniel@example.com,New Reginald,California,2024-02-13,Operative empowering structure,Home & Kitchen,174.07,79,2026,1
4736,362,23,4,2025-09-21,pending,919.88,Bobby Johnson,zarias@example.net,Jenniferton,Wyoming,2025-11-28,Versatile bifurcated success,Books,229.97,427,2025,9
4737,559,33,1,2025-12-30,completed,111.03,Gina Mendez,tara37@example.net,Port Melissaborough,Maine,2024-03-30,Organized tangible firmware,Books,111.03,255,2025,12
4738,65,21,2,2025-06-13,cancelled,985.38,Andrew Reynolds,cassandra01@example.org,Port Emilyview,Oregon,2023-07-28,Decentralized bi-directional circuit,Books,492.69,437,2025,6
4739,165,67,5,2026-06-02,pending,328.84999999999997,Christopher Stevens,jennifer05@example.com,East Cheryl,South Dakota,2026-02-21,Progressive discrete support,Home & Kitchen,65.77,115,2026,6
4740,491,97,3,2026-05-30,completed,1126.47,Mark Benjamin,diazmelissa@example.com,Port Steveport,Tennessee,2024-01-22,Reverse-engineered scalable pricing structure,Electronics,375.49,29,2026,5
4741,349,50,4,2026-03-24,completed,1027.12,Haley Sparks,shawdon@example.org,North Xavier,Louisiana,2024-01-31,Up-sized multimedia synergy,Clothing,256.78,54,2026,3
4742,827,66,4,2025-09-18,pending,889.64,Erik Odonnell,hectorsmith@example.org,North Theresastad,New Mexico,2026-06-08,User-friendly zero tolerance toolset,Books,222.41,264,2025,9
4743,172,25,5,2025-11-06,refunded,1685.3,Megan Parker,fosterlisa@example.net,New Charles,Nevada,2024-06-25,Switchable global circuit,Clothing,337.06,359,2025,11
4744,793,76,1,2026-02-22,pending,404.89,Christopher Dudley,ispence@example.net,South Christine,Iowa,2024-08-16,User-centric contextually-based solution,Home & Kitchen,404.89,97,2026,2
4745,855,85,4,2025-09-04,refunded,899.6,John Bell,elizabeth45@example.com,Port Michaelmouth,North Dakota,2025-10-09,Reduced well-modulated paradigm,Electronics,224.9,441,2025,9
4746,397,42,3,2025-06-28,pending,112.10999999999999,Heather Taylor,washingtonsamuel@example.com,Lopezburgh,Ohio,2024-06-29,Organic systematic frame,Sports,37.37,195,2025,6
4747,922,6,1,2025-11-19,refunded,255.64,Laura Dennis,mariahphillips@example.org,South Pamelafort,Kentucky,2023-09-17,Fully-configurable maximized success,Clothing,255.64,13,2025,11
4748,193,1,5,2026-06-08,cancelled,91.75,Kristy Johnson,alexis39@example.org,Hickmanport,Hawaii,2025-02-21,Persistent logistical encryption,Electronics,18.35,140,2026,6
4749,18,86,3,2025-11-04,cancelled,163.07999999999998,Joel Baxter,ramosmichelle@example.net,North Deniseside,Alabama,2026-05-11,Polarized maximized attitude,Sports,54.36,333,2025,11
4750,426,96,1,2025-08-07,cancelled,292.11,Sylvia Stewart,whitemary@example.org,Port Lucaschester,Nebraska,2024-05-11,Vision-oriented secondary core,Electronics,292.11,277,2025,8
4751,883,60,1,2026-06-09,pending,384.31,Heather Yoder,lauriegonzales@example.net,Sawyershire,Colorado,2023-10-31,Integrated demand-driven definition,Sports,384.31,65,2026,6
4752,864,13,5,2025-12-22,completed,259.05,Regina Taylor,johnbutler@example.org,Kevinport,Oregon,2026-03-26,Vision-oriented real-time project,Electronics,51.81,49,2025,12
4753,608,18,4,2026-01-19,refunded,1773.6,Christopher Vasquez,fhahn@example.com,East Angela,Alaska,2024-07-11,Balanced high-level initiative,Sports,443.4,185,2026,1
4754,567,71,3,2025-07-07,completed,357.27,Kyle Camacho,qmosley@example.net,South Sherryberg,Kansas,2023-10-14,Cloned encompassing neural-net,Electronics,119.09,463,2025,7
4755,640,5,3,2025-06-21,pending,62.13,Jodi Sanchez,matthew79@example.com,Lake Dennistown,Rhode Island,2024-11-17,Robust full-range complexity,Electronics,20.71,111,2025,6
4756,320,69,4,2026-04-13,cancelled,478.68,Vicki Santos,williambenson@example.com,Port Michaelfort,Pennsylvania,2025-02-28,Automated impactful product,Sports,119.67,112,2026,4
4757,40,14,1,2025-07-15,cancelled,424.65,Mary Travis,stephanie79@example.net,Rivasside,New Hampshire,2026-02-21,Public-key transitional algorithm,Books,424.65,309,2025,7
4758,681,18,3,2025-07-10,refunded,1330.1999999999998,Kenneth Mclaughlin,debbie75@example.net,Peterburgh,Nebraska,2024-03-13,Balanced high-level initiative,Sports,443.4,185,2025,7
4759,157,36,3,2026-06-13,refunded,1122.03,Michelle Schneider,chelsea33@example.com,Jeffreyport,Wyoming,2024-04-25,Digitized multi-state forecast,Clothing,374.01,275,2026,6
4760,77,68,3,2025-07-24,completed,519.0,Michael Ferguson,courtney78@example.org,East Crystalport,Iowa,2025-09-09,Exclusive high-level secured line,Electronics,173.0,301,2025,7
4761,511,40,3,2026-05-06,refunded,1294.1100000000001,Jennifer Robinson,kenneth10@example.com,Evanmouth,Oregon,2025-09-10,Diverse non-volatile productivity,Electronics,431.37,78,2026,5
4762,24,4,3,2026-06-11,cancelled,146.82,Benjamin Sanchez,eric84@example.net,Lake Lisaport,Texas,2023-10-05,Profit-focused secondary budgetary management,Sports,48.94,216,2026,6
4763,190,92,1,2025-09-11,pending,137.0,Debra Sanders,susan79@example.org,West Gabriella,Colorado,2025-05-30,Reverse-engineered didactic policy,Home & Kitchen,137.0,401,2025,9
4764,954,68,5,2026-02-09,completed,865.0,Sarah Moses,jennifer68@example.com,Nealview,Utah,2023-10-23,Exclusive high-level secured line,Electronics,173.0,301,2026,2
4765,372,15,1,2026-06-09,cancelled,404.71,Todd Johnson,phillip27@example.org,Stewarttown,Alabama,2025-06-21,Organic mission-critical success,Books,404.71,373,2026,6
4766,787,43,3,2026-02-02,completed,1494.21,Kelsey Frank,jacquelineyoung@example.org,Port Andre,Oklahoma,2024-11-14,Distributed value-added workforce,Sports,498.07,270,2026,2
4767,188,74,2,2025-08-11,completed,223.64,Alexa Wagner,bruce97@example.net,Smithside,Oklahoma,2024-09-06,Re-contextualized multi-state encryption,Home & Kitchen,111.82,67,2025,8
4768,238,7,3,2026-04-09,cancelled,312.65999999999997,Audrey Salazar,parkerjudith@example.net,North Alexander,Florida,2025-07-21,Cloned 24hour synergy,Sports,104.22,332,2026,4
4769,862,98,5,2025-08-26,completed,1472.85,Tina Castro,reevesdouglas@example.net,South Brenda,Colorado,2024-04-27,Versatile logistical ability,Electronics,294.57,257,2025,8
4770,832,92,5,2025-11-09,cancelled,685.0,Jessica Bradley,rachael17@example.org,New Johnnychester,Maine,2025-04-05,Reverse-engineered didactic policy,Home & Kitchen,137.0,401,2025,11
4771,929,71,3,2025-09-06,completed,357.27,Jeremy Wright,dwilson@example.com,West Heidiberg,Wyoming,2026-02-04,Cloned encompassing neural-net,Electronics,119.09,463,2025,9
4772,917,52,1,2025-12-03,cancelled,104.25,Ralph Hendricks,hernandezalan@example.net,Emilymouth,Missouri,2024-05-30,Secured composite hardware,Sports,104.25,191,2025,12
4773,941,54,1,2025-11-09,cancelled,459.73,Tom Watkins,thomaschristina@example.com,North Katrina,Kentucky,2024-09-07,Profit-focused foreground model,Sports,459.73,306,2025,11
4774,276,95,1,2025-06-13,pending,99.8,Suzanne Jones,jhawkins@example.com,Apriltown,Vermont,2025-04-26,Customizable uniform intranet,Clothing,99.8,111,2025,6
4775,71,13,5,2025-08-20,completed,259.05,Brittany Cantu,william46@example.com,Sanchezside,Georgia,2024-08-07,Vision-oriented real-time project,Electronics,51.81,49,2025,8
4776,110,62,1,2025-09-11,refunded,266.66,Angela Bean,kmarshall@example.net,Maldonadoshire,Tennessee,2025-05-10,Vision-oriented upward-trending utilization,Books,266.66,310,2025,9
4777,829,47,4,2026-05-15,completed,244.4,Daniel Murphy,christopherholt@example.org,Joshuaborough,Colorado,2024-06-30,Assimilated didactic paradigm,Books,61.1,222,2026,5
4778,271,21,5,2025-10-08,pending,2463.45,Bradley Anthony,kristen77@example.net,Christopherside,Missouri,2024-01-02,Decentralized bi-directional circuit,Books,492.69,437,2025,10
4779,84,43,2,2025-12-17,pending,996.14,Theodore Murphy,ithompson@example.net,Alyssaview,Hawaii,2024-03-21,Distributed value-added workforce,Sports,498.07,270,2025,12
4780,665,73,1,2025-11-06,completed,123.56,Brad Ruiz,jacksonpaul@example.net,Victormouth,Idaho,2024-05-31,Configurable analyzing knowledge user,Sports,123.56,342,2025,11
4781,482,28,2,2026-03-25,pending,386.88,Julia Leonard,jessicachapman@example.org,Ericaburgh,Massachusetts,2025-02-03,Stand-alone system-worthy archive,Home & Kitchen,193.44,473,2026,3
4782,756,88,5,2026-02-24,pending,2318.1,James Manning,martinjames@example.com,Davidfort,Oklahoma,2024-12-08,Intuitive scalable archive,Electronics,463.62,434,2026,2
4783,418,1,5,2026-05-12,cancelled,91.75,Daniel Medina,amychristensen@example.net,Deanberg,Vermont,2025-07-18,Persistent logistical encryption,Electronics,18.35,140,2026,5
4784,591,94,2,2025-10-22,refunded,665.9,Andrew Dean,unguyen@example.net,East Michelle,Tennessee,2024-04-19,Advanced optimal Internet solution,Sports,332.95,249,2025,10
4785,561,31,1,2026-05-28,refunded,204.17,Robert Pearson,william46@example.net,Jamesfurt,Kentucky,2025-04-28,Fundamental global frame,Books,204.17,33,2026,5
4786,217,79,4,2026-03-14,pending,1354.52,Jennifer Larsen,kjackson@example.org,West Antonio,Iowa,2025-01-23,Enhanced 6thgeneration portal,Electronics,338.63,330,2026,3
4787,845,68,3,2025-12-11,cancelled,519.0,Paige Collins,grios@example.org,East Sabrina,Missouri,2026-05-17,Exclusive high-level secured line,Electronics,173.0,301,2025,12
4788,140,52,5,2025-09-16,refunded,521.25,Robert Arnold,jonesraymond@example.net,Foxchester,Oregon,2023-09-02,Secured composite hardware,Sports,104.25,191,2025,9
4789,933,75,3,2026-01-24,cancelled,871.92,James Deleon,rhonda81@example.net,New Jasonside,Illinois,2026-05-28,Fully-configurable eco-centric website,Sports,290.64,124,2026,1
4790,256,79,1,2025-11-16,refunded,338.63,Danielle Mcknight,mayokimberly@example.com,Stephensfort,Minnesota,2026-03-10,Enhanced 6thgeneration portal,Electronics,338.63,330,2025,11
4791,262,83,5,2026-02-06,refunded,376.2,Brian Turner,theresaoconnor@example.com,Banksburgh,Virginia,2026-05-10,Programmable exuding approach,Home & Kitchen,75.24,93,2026,2
4792,2,15,4,2026-04-28,pending,1618.84,Alyssa Gonzalez,lrobinson@example.com,Port Lindachester,Michigan,2024-04-13,Organic mission-critical success,Books,404.71,373,2026,4
4793,765,33,2,2026-02-23,pending,222.06,Brian Soto,williamstanya@example.net,East Janet,Connecticut,2023-09-04,Organized tangible firmware,Books,111.03,255,2026,2
4794,834,83,5,2025-09-21,completed,376.2,Jacqueline Chan,smithhaley@example.net,Jasonshire,Massachusetts,2026-02-23,Programmable exuding approach,Home & Kitchen,75.24,93,2025,9
4795,991,86,2,2026-03-28,pending,108.72,Kimberly Alvarez,cooperluis@example.com,South Melissa,New York,2024-01-30,Polarized maximized attitude,Sports,54.36,333,2026,3
4796,729,6,2,2025-11-12,pending,511.28,Rick Glenn,hornjenna@example.com,New Devin,Vermont,2024-11-23,Fully-configurable maximized success,Clothing,255.64,13,2025,11
4797,763,6,1,2026-04-18,refunded,255.64,Patrick Lewis,mramirez@example.org,Lopezfort,Mississippi,2024-06-14,Fully-configurable maximized success,Clothing,255.64,13,2026,4
4798,137,28,3,2025-12-02,completed,580.3199999999999,Deborah Green,nlewis@example.com,Gonzalezberg,California,2024-10-21,Stand-alone system-worthy archive,Home & Kitchen,193.44,473,2025,12
4799,589,1,2,2026-03-10,completed,36.7,Jennifer Jones,vrhodes@example.org,Erinville,Montana,2024-07-27,Persistent logistical encryption,Electronics,18.35,140,2026,3
4800,850,90,1,2026-05-07,refunded,111.58,Brian Wilson,johnstonjohn@example.net,West Jeremyfurt,Montana,2024-08-17,Organic attitude-oriented leverage,Home & Kitchen,111.58,205,2026,5
4801,110,44,2,2026-05-19,refunded,971.4,Angela Bean,kmarshall@example.net,Maldonadoshire,Tennessee,2025-05-10,Team-oriented clear-thinking circuit,Books,485.7,440,2026,5
4802,148,19,1,2025-07-06,cancelled,100.98,Shawn Jimenez,landrywilliam@example.org,New Michael,Arkansas,2024-04-17,Universal multimedia product,Sports,100.98,35,2025,7
4803,333,53,4,2025-12-18,cancelled,1089.76,Christopher King,andrewsjeremy@example.com,Hughesfurt,Nevada,2024-05-25,Stand-alone coherent parallelism,Clothing,272.44,398,2025,12
4804,455,85,2,2026-02-24,pending,449.8,Denise Moore,smithcindy@example.net,East Amyside,Massachusetts,2024-04-06,Reduced well-modulated paradigm,Electronics,224.9,441,2026,2
4805,212,50,3,2026-01-16,pending,770.3399999999999,Donald Padilla,raylauren@example.net,West Mark,New Jersey,2023-10-16,Up-sized multimedia synergy,Clothing,256.78,54,2026,1
